[2013/1/11 - 19:48:45] [DEBUG] What_Up (113.172.35.110) VIP removed (VIP Expire: 1357901610 | Level: 3)
[2013/3/11 - 17:10:3] [DEBUG] Rock_Stamina (42.119.196.92) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/11 - 17:15:28] [DEBUG] Rito_Gix (113.170.6.87) VIP removed (VIP Expire: 1361072178 | Level: 3)
[2013/3/11 - 17:17:24] [DEBUG] Rito_Gix (113.170.6.87) VIP removed (VIP Expire: 1361072178 | Level: 3)
[2013/3/11 - 17:18:47] [DEBUG] Mike_Kingpin (222.253.233.75) VIP removed (VIP Expire: 1360812774 | Level: 3)
[2013/3/11 - 17:41:57] [DEBUG] Tung_Dragon_Ghost (27.2.158.194) VIP removed (VIP Expire: 1361330305 | Level: 2)
[2013/3/11 - 18:2:49] [DEBUG] Leon_Madrie (123.20.253.98) VIP removed (VIP Expire: 1361163662 | Level: 3)
[2013/3/11 - 18:46:38] [DEBUG] Tung_Dragon_Ghost (27.2.158.194) VIP removed (VIP Expire: 1361330305 | Level: 2)
[2013/3/11 - 18:47:25] [DEBUG] Leon_Madrie (123.20.253.98) VIP removed (VIP Expire: 1361163662 | Level: 3)
[2013/3/11 - 18:47:47] [DEBUG] Bore_Dang (118.68.237.56) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/11 - 18:48:5] [DEBUG] Mike_Kingpin (222.253.233.75) VIP removed (VIP Expire: 1360812774 | Level: 3)
[2013/3/11 - 18:49:17] [DEBUG] Nyan_Storm (123.21.139.100) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/11 - 18:50:58] [DEBUG] Leon_Madrie (123.20.253.98) VIP removed (VIP Expire: 1361163662 | Level: 3)
[2013/3/11 - 18:54:21] [DEBUG] Clark_kentz (117.1.38.231) VIP removed (VIP Expire: 1361517836 | Level: 3)
[2013/3/11 - 18:57:30] [DEBUG] Nyan_Storm (123.21.139.100) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/11 - 18:57:31] [DEBUG] Leon_Madrie (123.20.253.98) VIP removed (VIP Expire: 1361163662 | Level: 3)
[2013/3/11 - 20:17:49] [DEBUG] Leon_Madrie (123.20.253.98) VIP removed (VIP Expire: 1361163662 | Level: 3)
[2013/3/11 - 20:21:49] [DEBUG] Mike_Kingpin (222.253.233.75) VIP removed (VIP Expire: 1360812774 | Level: 3)
[2013/3/11 - 20:22:19] [DEBUG] FALLS_ETILE (115.78.88.25) VIP removed (VIP Expire: 1360606240 | Level: 3)
[2013/3/11 - 20:44:19] [DEBUG] FALLS_ETILE (115.78.88.25) VIP removed (VIP Expire: 1360606240 | Level: 3)
[2013/3/11 - 20:44:34] [DEBUG] Mike_Kingpin (27.78.164.62) VIP removed (VIP Expire: 1360812774 | Level: 3)
[2013/3/11 - 20:45:3] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/11 - 20:45:11] [DEBUG] Leon_Madrie (123.21.200.199) VIP removed (VIP Expire: 1361163662 | Level: 3)
[2013/3/11 - 20:45:34] [DEBUG] Bore_Dang (118.68.237.56) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/11 - 20:46:9] [DEBUG] Tung_Dragon_Ghost (27.2.158.194) VIP removed (VIP Expire: 1361330305 | Level: 2)
[2013/3/11 - 20:48:36] [DEBUG] Bore_Dang (118.68.237.56) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/11 - 20:49:7] [DEBUG] Leon_Madrie (123.21.200.199) VIP removed (VIP Expire: 1361163662 | Level: 3)
[2013/3/11 - 20:51:28] [DEBUG] Mike_Kingpin (27.78.164.62) VIP removed (VIP Expire: 1360812774 | Level: 3)
[2013/3/11 - 20:56:1] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/11 - 20:58:35] [DEBUG] Bore_Dang (118.68.237.56) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/11 - 21:1:7] [DEBUG] Clark_kentz (117.1.44.239) VIP removed (VIP Expire: 1361517836 | Level: 3)
[2013/3/11 - 21:2:16] [DEBUG] Bore_Dang (118.68.237.56) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/11 - 21:8:3] [DEBUG] FALLS_ETILE (115.78.88.25) VIP removed (VIP Expire: 1360606240 | Level: 3)
[2013/3/11 - 21:8:53] [DEBUG] Romance_Pearce (113.173.126.66) VIP removed (VIP Expire: 1361263564 | Level: 3)
[2013/3/11 - 21:11:45] [DEBUG] Bore_Dang (118.68.237.56) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/11 - 21:14:4] [DEBUG] Leon_Madrie (123.21.200.199) VIP removed (VIP Expire: 1361163662 | Level: 3)
[2013/3/11 - 21:15:18] [DEBUG] FALLS_ETILE (115.78.88.25) VIP removed (VIP Expire: 1360606240 | Level: 3)
[2013/3/11 - 21:24:22] [DEBUG] Clark_kentz (117.1.44.239) VIP removed (VIP Expire: 1361517836 | Level: 3)
[2013/3/11 - 21:29:56] [DEBUG] Rock_Stamina (42.119.196.92) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/11 - 21:31:38] [DEBUG] Clark_kentz (117.1.44.239) VIP removed (VIP Expire: 1361517836 | Level: 3)
[2013/3/11 - 21:46:54] [DEBUG] Bore_Dang (118.68.237.56) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/11 - 21:47:53] [DEBUG] Bore_Dang (118.68.237.56) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/11 - 21:48:23] [DEBUG] Bore_Dang (118.68.237.56) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/11 - 21:49:2] [DEBUG] Bore_Dang (118.68.237.56) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/11 - 21:52:42] [DEBUG] Bore_Dang (118.68.237.56) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/11 - 21:53:9] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/11 - 21:53:16] [DEBUG] Mike_Kingpin (27.78.164.62) VIP removed (VIP Expire: 1360812774 | Level: 3)
[2013/3/11 - 21:53:33] [DEBUG] Leon_Madrie (123.21.200.199) VIP removed (VIP Expire: 1361163662 | Level: 3)
[2013/3/11 - 21:53:37] [DEBUG] Rock_Stamina (42.119.196.92) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/11 - 21:55:10] [DEBUG] Bore_Dang (118.68.237.56) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/11 - 22:3:23] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/11 - 22:3:47] [DEBUG] Bore_Dang (118.68.237.56) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/11 - 22:12:51] [DEBUG] Mark_Bennett (123.20.198.77) VIP removed (VIP Expire: 1361275193 | Level: 3)
[2013/3/11 - 22:13:34] [DEBUG] David_Diels (123.21.200.199) VIP removed (VIP Expire: 1361163662 | Level: 3)
[2013/3/11 - 22:16:30] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/11 - 22:20:47] [DEBUG] FALLS_ETILE (222.253.234.141) VIP removed (VIP Expire: 1360606240 | Level: 3)
[2013/3/11 - 22:22:36] [DEBUG] Mike_Kingpin (27.78.164.62) VIP removed (VIP Expire: 1360812774 | Level: 3)
[2013/3/11 - 22:32:27] [DEBUG] Mike_Kingpin (27.78.164.62) VIP removed (VIP Expire: 1360812774 | Level: 3)
[2013/3/11 - 22:46:41] [DEBUG] Mike_Kingpin (27.78.164.62) VIP removed (VIP Expire: 1360812774 | Level: 3)
[2013/3/11 - 23:16:8] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/11 - 23:16:39] [DEBUG] FALLS_ETILE (222.253.234.141) VIP removed (VIP Expire: 1360606240 | Level: 3)
[2013/3/11 - 23:37:3] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/11 - 23:37:44] [DEBUG] Rock_Stamina (42.119.196.92) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 0:56:31] [DEBUG] Rock_Stamina (42.119.196.92) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 2:36:39] [DEBUG] Rock_Stamina (42.119.196.92) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 7:31:49] [DEBUG] Romance_Pearce (115.78.121.229) VIP removed (VIP Expire: 1361263564 | Level: 3)
[2013/3/12 - 7:39:43] [DEBUG] Mike_Kingpin (222.254.240.216) VIP removed (VIP Expire: 1360812774 | Level: 3)
[2013/3/12 - 7:44:22] [DEBUG] Tung_Dragon_Ghost (27.2.158.194) VIP removed (VIP Expire: 1361330305 | Level: 2)
[2013/3/12 - 7:54:45] [DEBUG] Karuo_Vagos (113.162.239.103) VIP removed (VIP Expire: 1361183444 | Level: 3)
[2013/3/12 - 8:11:51] [DEBUG] Mark_Bennett (123.20.198.77) VIP removed (VIP Expire: 1361275193 | Level: 3)
[2013/3/12 - 9:5:41] [DEBUG] Romance_Pearce (115.78.121.229) VIP removed (VIP Expire: 1361263564 | Level: 3)
[2013/3/12 - 9:26:10] [DEBUG] Romance_Pearce (115.78.121.229) VIP removed (VIP Expire: 1361263564 | Level: 3)
[2013/3/12 - 9:33:6] [DEBUG] uzumaki_naruto (113.162.117.197) VIP removed (VIP Expire: 1361270992 | Level: 3)
[2013/3/12 - 9:40:46] [DEBUG] uzumaki_naruto (113.162.117.197) VIP removed (VIP Expire: 1361270992 | Level: 3)
[2013/3/12 - 9:53:3] [DEBUG] Romance_Pearce (113.173.126.66) VIP removed (VIP Expire: 1361263564 | Level: 3)
[2013/3/12 - 10:4:27] [DEBUG] Rock_Stamina (42.119.196.92) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 10:6:23] [DEBUG] Rock_Stamina (42.119.196.92) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 10:55:24] [DEBUG] Rock_Stamina (42.119.196.92) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 10:58:16] [DEBUG] Rock_Stamina (42.119.196.22) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 11:4:1] [DEBUG] Rock_Stamina (42.119.196.22) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 11:5:34] [DEBUG] Tung_Dragon_Ghost (27.2.158.194) VIP removed (VIP Expire: 1361330305 | Level: 2)
[2013/3/12 - 11:6:45] [DEBUG] Tung_Dragon_Ghost (27.2.158.194) VIP removed (VIP Expire: 1361330305 | Level: 2)
[2013/3/12 - 11:9:5] [DEBUG] Tung_Dragon_Ghost (27.2.158.194) VIP removed (VIP Expire: 1361330305 | Level: 2)
[2013/3/12 - 11:9:43] [DEBUG] Rock_Stamina (42.119.196.22) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 11:14:33] [DEBUG] Tung_Dragon_Ghost (27.2.158.194) VIP removed (VIP Expire: 1361330305 | Level: 2)
[2013/3/12 - 11:34:14] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 11:39:11] [DEBUG] Tung_Dragon_Ghost (27.2.158.194) VIP removed (VIP Expire: 1361330305 | Level: 2)
[2013/3/12 - 12:4:47] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 12:21:11] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 12:24:14] [DEBUG] FALLS_ETILE (123.23.80.59) VIP removed (VIP Expire: 1360606240 | Level: 3)
[2013/3/12 - 12:26:11] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 12:36:20] [DEBUG] huy_bonano (123.16.92.47) VIP removed (VIP Expire: 1361248901 | Level: 3)
[2013/3/12 - 12:43:13] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 12:56:35] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 13:4:10] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 13:17:27] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 13:49:30] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 14:20:49] [DEBUG] Hyuga_Kojiro (42.118.82.174) VIP removed (VIP Expire: 1361668862 | Level: 3)
[2013/3/12 - 15:14:36] [DEBUG] FALLS_ETILE (115.78.88.25) VIP removed (VIP Expire: 1360606240 | Level: 3)
[2013/3/12 - 15:24:20] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 15:26:29] [DEBUG] FALLS_ETILE (115.78.88.25) VIP removed (VIP Expire: 1360606240 | Level: 3)
[2013/3/12 - 15:46:37] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 15:54:57] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 15:55:58] [DEBUG] FALLS_ETILE (115.78.88.25) VIP removed (VIP Expire: 1360606240 | Level: 3)
[2013/3/12 - 15:58:45] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 16:14:36] [DEBUG] huy_bonano (123.16.92.47) VIP removed (VIP Expire: 1361248901 | Level: 3)
[2013/3/12 - 16:14:45] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 16:16:50] [DEBUG] FALLS_ETILE (115.78.88.25) VIP removed (VIP Expire: 1360606240 | Level: 3)
[2013/3/12 - 16:18:45] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 16:29:5] [DEBUG] FALLS_ETILE (115.78.88.25) VIP removed (VIP Expire: 1360606240 | Level: 3)
[2013/3/12 - 16:29:30] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 16:31:34] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 16:52:43] [DEBUG] huy_bonano (123.16.92.47) VIP removed (VIP Expire: 1361248901 | Level: 3)
[2013/3/12 - 17:8:43] [DEBUG] Hyuga_Kojiro (42.118.82.174) VIP removed (VIP Expire: 1361668862 | Level: 3)
[2013/3/12 - 17:28:58] [DEBUG] Mike_Kingpin (123.23.82.241) VIP removed (VIP Expire: 1360812774 | Level: 3)
[2013/3/12 - 17:40:52] [DEBUG] Ares_Bennett (123.19.253.204) VIP removed (VIP Expire: 1361322941 | Level: 1)
[2013/3/12 - 17:41:56] [DEBUG] Mark_Bennett (123.20.198.77) VIP removed (VIP Expire: 1361275193 | Level: 3)
[2013/3/12 - 17:51:58] [DEBUG] Ares_Bennett (123.19.253.204) VIP removed (VIP Expire: 1361322941 | Level: 1)
[2013/3/12 - 18:3:58] [DEBUG] Rock_Stamina (42.119.196.22) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 18:10:41] [DEBUG] Ares_Bennett (113.166.244.207) VIP removed (VIP Expire: 1361322941 | Level: 1)
[2013/3/12 - 18:13:1] [DEBUG] Rock_Stamina (42.119.196.22) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 18:13:30] [DEBUG] Rock_Stamina (42.119.196.22) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 18:14:28] [DEBUG] Mark_Bennett (123.20.198.77) VIP removed (VIP Expire: 1361275193 | Level: 3)
[2013/3/12 - 18:18:33] [DEBUG] Rock_Stamina (42.119.196.22) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 18:18:35] [DEBUG] Rock_Stamina (42.119.196.22) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 18:20:47] [DEBUG] Rock_Stamina (42.119.196.22) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 18:45:45] [DEBUG] Mike_Kingpin (123.23.82.241) VIP removed (VIP Expire: 1360812774 | Level: 3)
[2013/3/12 - 18:46:7] [DEBUG] Mark_Bennett (123.20.198.77) VIP removed (VIP Expire: 1361275193 | Level: 3)
[2013/3/12 - 18:48:5] [DEBUG] Jiang_nhoc (42.117.75.29) VIP removed (VIP Expire: 1361034737 | Level: 3)
[2013/3/12 - 18:51:28] [DEBUG] Rock_Stamina (42.119.196.22) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 19:3:1] [DEBUG] Rock_Stamina (42.119.196.22) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 19:4:34] [DEBUG] Rock_Stamina (42.119.196.22) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 19:6:49] [DEBUG] Rock_Stamina (42.119.196.22) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 19:8:17] [DEBUG] Rock_Stamina (42.119.196.22) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 19:22:5] [DEBUG] Jiang_nhoc (42.117.75.29) VIP removed (VIP Expire: 1361034737 | Level: 3)
[2013/3/12 - 19:22:18] [DEBUG] Mike_Kingpin (123.23.82.241) VIP removed (VIP Expire: 1360812774 | Level: 3)
[2013/3/12 - 19:24:15] [DEBUG] Mark_Bennett (123.20.198.77) VIP removed (VIP Expire: 1361275193 | Level: 3)
[2013/3/12 - 19:24:34] [DEBUG] Rock_Stamina (42.118.155.3) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 19:37:16] [DEBUG] Tung_Dragon_Ghost (27.2.158.194) VIP removed (VIP Expire: 1361330305 | Level: 2)
[2013/3/12 - 19:37:53] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 19:38:43] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 19:38:45] [DEBUG] Romance_Pearce (113.173.126.66) VIP removed (VIP Expire: 1361263564 | Level: 3)
[2013/3/12 - 19:39:54] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 19:40:46] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 19:42:35] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 19:48:4] [DEBUG] uzumaki_naruto (113.162.117.197) VIP removed (VIP Expire: 1361270992 | Level: 3)
[2013/3/12 - 19:51:28] [DEBUG] uzumaki_naruto (113.162.117.197) VIP removed (VIP Expire: 1361270992 | Level: 3)
[2013/3/12 - 19:55:23] [DEBUG] David_Diels (123.21.213.118) VIP removed (VIP Expire: 1361163662 | Level: 3)
[2013/3/12 - 19:58:52] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 20:6:29] [DEBUG] Mike_Kingpin (123.23.82.241) VIP removed (VIP Expire: 1360812774 | Level: 3)
[2013/3/12 - 20:11:39] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 20:12:10] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 20:12:45] [DEBUG] Clark_Kentz (117.1.44.239) VIP removed (VIP Expire: 1361517836 | Level: 3)
[2013/3/12 - 20:13:12] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 20:20:44] [DEBUG] Jiang_nhoc (42.117.75.29) VIP removed (VIP Expire: 1361034737 | Level: 3)
[2013/3/12 - 20:21:26] [DEBUG] Clark_Kentz (117.1.44.239) VIP removed (VIP Expire: 1361517836 | Level: 3)
[2013/3/12 - 20:22:4] [DEBUG] Jiang_nhoc (42.117.75.29) VIP removed (VIP Expire: 1361034737 | Level: 3)
[2013/3/12 - 20:29:8] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 20:30:57] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 20:31:50] [DEBUG] Rock_Stamina (42.118.155.3) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 20:40:59] [DEBUG] Rock_Stamina (42.118.155.3) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 20:44:16] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 20:46:56] [DEBUG] Mike_Kingpin (27.78.23.150) VIP removed (VIP Expire: 1360812774 | Level: 3)
[2013/3/12 - 20:49:9] [DEBUG] uzumaki_naruto (113.162.117.197) VIP removed (VIP Expire: 1361270992 | Level: 3)
[2013/3/12 - 20:51:52] [DEBUG] Tung_Dragon_Ghost (27.2.158.194) VIP removed (VIP Expire: 1361330305 | Level: 2)
[2013/3/12 - 20:52:30] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 20:52:56] [DEBUG] uzumaki_naruto (113.162.117.197) VIP removed (VIP Expire: 1361270992 | Level: 3)
[2013/3/12 - 20:56:52] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 20:57:44] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 20:59:34] [DEBUG] Romance_Pearce (113.173.126.66) VIP removed (VIP Expire: 1361263564 | Level: 3)
[2013/3/12 - 21:0:1] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 21:0:13] [DEBUG] Mike_Kingpin (27.78.23.150) VIP removed (VIP Expire: 1360812774 | Level: 3)
[2013/3/12 - 21:0:47] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 21:6:49] [DEBUG] Jiang_nhoc (42.117.75.29) VIP removed (VIP Expire: 1361034737 | Level: 3)
[2013/3/12 - 21:7:10] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 21:7:25] [DEBUG] Rock_Stamina (42.118.155.3) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 21:7:44] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 21:8:45] [DEBUG] uzumaki_naruto (113.162.117.197) VIP removed (VIP Expire: 1361270992 | Level: 3)
[2013/3/12 - 21:11:15] [DEBUG] Jiang_nhoc (42.117.75.29) VIP removed (VIP Expire: 1361034737 | Level: 3)
[2013/3/12 - 21:12:10] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 21:16:23] [DEBUG] Clark_Kentz (117.1.44.239) VIP removed (VIP Expire: 1361517836 | Level: 3)
[2013/3/12 - 21:17:37] [DEBUG] Rock_Stamina (42.118.155.3) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 21:18:28] [DEBUG] Rock_Stamina (42.118.155.3) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 21:20:3] [DEBUG] Kaka_Stone (123.20.229.0) VIP removed (VIP Expire: 1363094090 | Level: 3)
[2013/3/12 - 21:20:56] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 21:21:14] [DEBUG] Jiang_nhoc (42.117.75.29) VIP removed (VIP Expire: 1361034737 | Level: 3)
[2013/3/12 - 21:21:27] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 21:22:10] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 21:23:32] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 21:23:33] [DEBUG] Clark_Kentz (117.1.44.239) VIP removed (VIP Expire: 1361517836 | Level: 3)
[2013/3/12 - 21:24:7] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 21:24:45] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 21:26:54] [DEBUG] Mike_Kingpin (27.78.23.150) VIP removed (VIP Expire: 1360812774 | Level: 3)
[2013/3/12 - 21:29:51] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 21:34:35] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 21:35:16] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 21:43:32] [DEBUG] Bore_Dang (118.68.233.176) VIP removed (VIP Expire: 1361102996 | Level: 3)
[2013/3/12 - 21:46:21] [DEBUG] Mike_Kingpin (27.78.23.150) VIP removed (VIP Expire: 1360812774 | Level: 3)
[2013/3/12 - 22:5:33] [DEBUG] Rock_Stamina (42.118.155.3) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 22:9:1] [DEBUG] FALLS_ETILE (222.253.233.219) VIP removed (VIP Expire: 1360606240 | Level: 3)
[2013/3/12 - 22:31:5] [DEBUG] Rock_Stamina (42.118.155.3) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 22:32:22] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 22:32:45] [DEBUG] Rock_Stamina (42.118.155.3) VIP removed (VIP Expire: 1361190433 | Level: 3)
[2013/3/12 - 22:43:25] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 23:10:26] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/12 - 23:11:38] [DEBUG] Mike_Kingpin (27.78.23.150) VIP removed (VIP Expire: 1360812774 | Level: 3)
[2013/3/12 - 23:36:15] [DEBUG] Nyan_Storm (1.54.196.246) VIP removed (VIP Expire: 1361777736 | Level: 3)
[2013/3/13 - 0:2:10] [DEBUG] FALLS_ETILE (222.253.233.219) VIP removed (VIP Expire: 1360606240 | Level: 3)
